Venue ID,Name,Category,Latitude,Longitude,Budget,Atmosphere,Taste,Cost_Performance,Service,Access
50c7dd3ce4b0a802869acc78,General Travel cc78,General Travel,34.687458,135.506308,Medium,6,7,6,8,4
50c7def8e4b0fae23c5745d4,Burger Joint 45d4,Burger Joint,34.700448,135.495844,Low,8,7,5,7,8
50c8201f498eb233861a9254,Japanese Restaurant 9254,Japanese Restaurant,34.702812,135.498354,Low,6,9,9,7,5
50c83d11e4b0a64e3663a315,Convenience Store a315,Convenience Store,34.685208,135.489092,High,8,7,8,8,4
50c94dd1e4b08c3257e26bf7,Italian Restaurant 6bf7,Italian Restaurant,34.698649,135.498934,High,9,9,6,4,9
50c957cde4b038bd6b808a48,BBQ Joint 8a48,BBQ Joint,34.692196,135.488801,High,8,5,5,4,5
50c973f3e4b03790cb7a4c18,Office 4c18,Office,34.705665,135.498195,Medium,8,7,8,9,7
50c9a927e4b05e432b9cd339,Restaurant d339,Restaurant,34.700878,135.501936,High,5,6,6,8,8
50c9a95ce4b0c995a1243918,BBQ Joint 3918,BBQ Joint,34.703515,135.502769,High,5,6,6,8,9
50c9ad82e4b008ce0339bd01,Playground bd01,Playground,34.700841,135.497154,Medium,6,8,4,6,7
50ca02c6245f2d4aa8c2c8d3,Restaurant c8d3,Restaurant,34.700214,135.496707,Low,5,8,6,6,9
50caa4fee4b0212e7849c000,Wings Joint c000,Wings Joint,34.711126,135.511143,High,8,7,6,4,5
50cb1ed2e4b044ef5d660e40,Diner 0e40,Diner,34.689059,135.475256,Medium,8,6,9,9,5
50cb230be4b054c070b0774a,Gastropub 774a,Gastropub,34.701654,135.494024,High,10,8,7,7,4
50cbdd47e4b0d870c9840a55,Doctor's Office 0a55,Doctor's Office,34.706429,135.499506,Low,9,8,7,8,8
50cbf93de4b095b97b7963a2,Gift Shop 63a2,Gift Shop,34.701955,135.493914,High,7,4,5,9,6
50cc0769e4b0af445a54c124,Karaoke Bar c124,Karaoke Bar,34.702689,135.503204,Low,10,4,8,6,8
50cc4f1ce4b0bd90994d5c97,Sushi Restaurant 5c97,Sushi Restaurant,34.701695,135.501719,High,6,7,9,4,4
50cd52b6e4b03ff341236d26,Bridge 6d26,Bridge,34.69791,135.501015,Medium,9,5,5,6,7
50cd6e93e4b0de305f0c9fb1,Plaza 9fb1,Plaza,34.700857,135.494622,High,6,8,4,6,6
50cdc31be4b09a6d9e6de63d,Department Store e63d,Department Store,34.702257,135.497053,High,9,4,4,5,5
50ce8952e4b03ef087477ec5,Steakhouse 7ec5,Steakhouse,34.698125,135.502649,Low,4,6,8,6,8
50ce8ef4e4b05a8a264cf9ea,BBQ Joint f9ea,BBQ Joint,34.695763,135.503229,Medium,4,9,8,5,9
50cef79be4b0a73ce307278f,Road 278f,Road,34.710995,135.511193,Medium,4,7,8,8,9
50cef7f0e4b0c490cf32b9be,General Entertainment b9be,General Entertainment,34.701963,135.502033,Low,7,7,4,9,6
50cfb8c4e4b03e4b4e6ad2a8,Parking d2a8,Parking,34.707015,135.502706,Low,7,8,7,4,4
50cfe374e4b013668918687a,Train Station 687a,Train Station,34.691046,135.501051,High,8,8,8,6,8
50d01e15e4b0e7c004b38f0c,Government Building 8f0c,Government Building,34.686249,135.518703,Low,9,4,4,7,8
50d03317e4b0a13d85dc274b,Sake Bar 274b,Sake Bar,34.690159,135.497081,Medium,8,9,4,7,9
50d084ede4b0f58c2b1f2bf5,Ramen /  Noodle House 2bf5,Ramen /  Noodle House,34.703455,135.502875,Medium,6,10,6,4,9
50d143fae4b0ece90f8fea29,Ramen /  Noodle House ea29,Ramen /  Noodle House,34.700052,135.52009,Low,6,7,5,8,5
50d1477fe4b08030be40e10f,Sporting Goods Shop e10f,Sporting Goods Shop,34.702353,135.498762,High,9,6,8,4,4
50d192d4e4b005b89a65ea5c,Sake Bar ea5c,Sake Bar,34.70045,135.50389,Medium,8,8,3,5,6
50d1bf74e4b01ddf8490972a,Japanese Restaurant 972a,Japanese Restaurant,34.699252,135.49789,Medium,6,7,7,7,9
50d1f67ae4b0faa00b8d3bf3,Courthouse 3bf3,Courthouse,34.695676,135.503998,Medium,8,6,7,6,5
50d28bece4b0042ce8596b6c,Japanese Restaurant 6b6c,Japanese Restaurant,34.696429,135.486385,Low,7,6,8,9,8
50d29961e4b04a73712b3407,Snack Place 3407,Snack Place,34.701623,135.494762,High,8,7,8,9,4
50d2b622e4b0d3f885a510f4,Chinese Restaurant 10f4,Chinese Restaurant,34.719752,135.480666,Low,9,5,9,6,4
50d2dc70e4b0e638bcadf8b9,Japanese Restaurant f8b9,Japanese Restaurant,34.707425,135.507193,High,7,6,9,6,8
50d2e2e6e4b02a0db92ab7b8,Japanese Restaurant b7b8,Japanese Restaurant,34.699635,135.500265,Low,6,6,9,5,9
50d36fa9e4b0abb8c48e2dc7,Other Great Outdoors 2dc7,Other Great Outdoors,34.710057,135.515549,High,7,4,8,5,4
50d390e3e4b0ec60202c614f,Restaurant 614f,Restaurant,34.705595,135.501167,High,4,5,8,7,5
50d3caa8e4b015b11e7d0e9a,Clothing Store 0e9a,Clothing Store,34.702248,135.498633,Low,5,5,8,5,5
50d3cd59e4b02c8a47fafa9c,Indian Restaurant fa9c,Indian Restaurant,34.698232,135.514616,High,6,6,6,6,5
50d3e208e4b09ea44a08bd00,Event Space bd00,Event Space,34.700065,135.498535,Medium,6,4,7,6,8
50d4143de4b09b35124ab575,Clothing Store b575,Clothing Store,34.707297,135.502244,Medium,7,9,9,4,7
50d432f4e4b06e89c2a70bbb,Rock Club 0bbb,Rock Club,34.698394,135.505996,Low,7,4,9,6,4
50d488a2e4b003a9a041b9cc,Home (private) b9cc,Home (private),34.70182,135.529914,Medium,8,4,5,9,5
50d4eb9be4b0fb6ff33446fa,Caf�� 46fa,Caf��,34.685355,135.507463,High,9,9,7,6,6
50d54c06e4b06bd2ddb95668,Japanese Restaurant 5668,Japanese Restaurant,34.70222,135.49701,Low,9,9,5,8,4
50d58e7ae4b06bd2df15478b,Sake Bar 478b,Sake Bar,34.703648,135.502565,Medium,10,9,3,4,8
50d5b9f7e4b00d641b6a18b1,Sake Bar 18b1,Sake Bar,34.70291,135.503542,Low,10,4,8,9,4
50d5be9fe4b06bd2e05ff649,Bridge f649,Bridge,34.719928,135.52497,High,9,8,4,8,9
50d677c6e4b0fb6ffddfcfd2,Home (private) cfd2,Home (private),34.688817,135.501625,Low,9,7,5,5,8
50d687cbe4b0ecbbffb4ef03,Candy Store ef03,Candy Store,34.703334,135.501937,Medium,4,5,9,6,4
50d7ae30e4b0260d0f67406e,Road 406e,Road,34.70223,135.503526,Low,8,9,9,6,8
50d807c2e4b0260d113555c3,Ramen /  Noodle House 55c3,Ramen /  Noodle House,34.707164,135.51333,Low,4,10,7,8,7
50d80da0e4b025aef7d85f11,Concert Hall 5f11,Concert Hall,34.694619,135.527453,High,7,4,4,6,9
50d82285e4b0afbc220439ae,Japanese Restaurant 39ae,Japanese Restaurant,34.701246,135.501024,Low,4,4,6,6,9
50d84886e4b0a7a65e96afec,Sake Bar afec,Sake Bar,34.697655,135.499782,Medium,10,5,8,5,8
50d92cace4b073c63721a5fc,Drugstore / Pharmacy a5fc,Drugstore / Pharmacy,34.683819,135.497609,Medium,7,9,4,6,9
50d951c7e4b0dbf319143383,Caf�� 3383,Caf��,34.709407,135.503285,Medium,6,7,6,7,8
50dabefce4b0e013bc16fa93,Japanese Restaurant fa93,Japanese Restaurant,34.701588,135.494683,Low,7,5,9,7,9
50dbeedfe4b06b91af0fc5a8,Campground c5a8,Campground,34.696077,135.509251,High,8,7,8,5,4
50dc10fde4b07dd33358a213,Japanese Restaurant a213,Japanese Restaurant,34.698404,135.499202,Medium,8,4,8,7,4
50dd2132e4b07e2168d3fe2f,Restaurant fe2f,Restaurant,34.710953,135.495447,High,8,9,8,4,9
50dd7b2ce4b071f1196d498b,Wings Joint 498b,Wings Joint,34.709564,135.510036,High,8,4,5,6,5
50dd8053e4b0fe63a6d1813b,Snack Place 813b,Snack Place,34.701243,135.495207,Low,4,7,7,6,4
50dd927be4b008b77e32545f,Fair 545f,Fair,34.702275,135.494033,Low,9,8,5,9,5
50ddcb20e4b08361b3e36fb9,Other Nightlife 6fb9,Other Nightlife,34.682948,135.517349,High,6,6,6,9,9
50de799fe4b07dd5d46d0c96,Japanese Restaurant 0c96,Japanese Restaurant,34.703744,135.49951,High,6,9,6,9,6
50dec2f3e4b01ebc5551cfad,Drugstore / Pharmacy cfad,Drugstore / Pharmacy,34.704915,135.497241,Medium,8,8,5,5,6
50dee2a3e4b0f6dd08260fde,Japanese Restaurant 0fde,Japanese Restaurant,34.680025,135.50769,Low,5,9,6,8,7
50df9e87e4b05f2bfe9903f9,Moving Target 03f9,Moving Target,34.708739,135.502083,High,8,4,8,4,5
50df9f32e4b09f5e88ffb2f8,Grocery Store b2f8,Grocery Store,34.706402,135.512458,Medium,8,7,9,8,9
50dfd9a4e4b09e22f75a0c88,Ramen /  Noodle House 0c88,Ramen /  Noodle House,34.69993,135.49708,Low,8,10,9,8,6
50e002f9498edccae7ab2c27,Spanish Restaurant 2c27,Spanish Restaurant,34.703613,135.496774,Low,8,8,7,9,9
50e02442498e2bcb213404c6,Japanese Restaurant 04c6,Japanese Restaurant,34.701382,135.500504,Low,4,4,9,7,5
50e0253be4b09f5e8bf5b7a9,Wine Bar b7a9,Wine Bar,34.696601,135.512253,Medium,10,5,6,5,4
50e0f86ce4b05f2b07d7c9fb,Candy Store c9fb,Candy Store,34.70071,135.497218,Medium,6,5,6,5,7
50e1207ce4b08361cbc0b311,Office b311,Office,34.680015,135.509776,Medium,6,5,7,9,4
50e130dfe4b0f3400fc4e921,Ramen /  Noodle House e921,Ramen /  Noodle House,34.701882,135.495557,Medium,8,9,7,3,6
50e26461e4b0f216898fbd6d,Hotel bd6d,Hotel,34.701517,135.495612,Medium,5,6,5,10,5
50e2d4c8e4b08db5aeba58a3,Hotel 58a3,Hotel,34.688944,135.507621,High,8,8,3,9,9
50e38c89e4b0c73e8789f711,Coffee Shop f711,Coffee Shop,34.696806,135.486693,High,5,9,6,9,10
50e39092e4b0a366616e9749,Caf�� 9749,Caf��,34.702231,135.498447,Low,6,4,4,8,4
50e400fbe4b0e3d2da9f08d6,Sushi Restaurant 08d6,Sushi Restaurant,34.708459,135.519085,Medium,5,8,7,8,9
50e406cf498e2bcb3a9c53d6,Vietnamese Restaurant 53d6,Vietnamese Restaurant,34.706528,135.498673,High,9,8,6,4,9
50e40c01e4b05f45b583c4e1,Sake Bar c4e1,Sake Bar,34.701973,135.500975,High,10,5,3,9,6
50e4f5bbe4b0f5c4b502d782,Italian Restaurant d782,Italian Restaurant,34.699875,135.495265,Medium,9,4,5,4,6
50e536fbe4b08e9f42737cbb,Vegetarian / Vegan Restaurant 7cbb,Vegetarian / Vegan Restaurant,34.697418,135.485428,Medium,5,4,6,6,8
50e554f5e4b00256be546260,Japanese Restaurant 6260,Japanese Restaurant,34.702231,135.496959,Medium,9,5,5,9,4
50e5574fe4b06534be40c471,Sake Bar c471,Sake Bar,34.702842,135.503643,Low,10,5,5,5,8
50e6bfcbe4b01db80786f54f,Farmers Market f54f,Farmers Market,34.705644,135.498719,High,9,7,9,6,5
50e6c81ce4b01db807c4d47d,Chinese Restaurant d47d,Chinese Restaurant,34.706533,135.501232,Medium,9,6,4,6,5
50e6dc29e4b050d8c9e9e597,Restaurant e597,Restaurant,34.705714,135.498677,Low,4,4,4,7,7
50e6df29e4b0d168209f45cb,Cocktail Bar 45cb,Cocktail Bar,34.703004,135.505209,Medium,6,9,8,9,5
50e7a9d1e4b0be2720a79c6c,Ramen /  Noodle House 9c6c,Ramen /  Noodle House,34.701404,135.49516,Medium,4,10,4,5,9
50e7eb7ae4b0aa6ef909239e,Miscellaneous Shop 239e,Miscellaneous Shop,34.688885,135.475189,Medium,6,6,9,8,6
50e7f02ce4b0c990e55e11fb,Japanese Restaurant 11fb,Japanese Restaurant,34.697421,135.529949,High,9,6,5,7,7
50e85727e4b0f090bf4b53b9,Road 53b9,Road,34.688389,135.500923,Medium,7,8,4,6,5
50e86dcee4b004b1a3228e0a,Spanish Restaurant 8e0a,Spanish Restaurant,34.707248,135.512601,High,8,7,8,5,9
50e91686e4b057501c6ad0be,Hotel d0be,Hotel,34.697964,135.494733,High,8,7,2,9,7
50e930cce4b097a7bbea5236,Japanese Restaurant 5236,Japanese Restaurant,34.697558,135.495423,Low,7,8,5,7,9
50e9660be4b0c4216606f684,Dessert Shop f684,Dessert Shop,34.706882,135.497086,Low,8,5,4,7,6
50ea9b80e4b0fe07e33db58c,BBQ Joint b58c,BBQ Joint,34.696471,135.496999,High,8,9,4,4,4
50ea9db6e4b0497553dab71b,Event Space b71b,Event Space,34.707048,135.497858,High,8,5,6,9,5
50eacc1ce4b0a168be1329a3,Japanese Restaurant 29a3,Japanese Restaurant,34.706352,135.496999,Medium,7,6,5,7,6
50eb8523e4b00e1dedf5302c,Dentist's Office 302c,Dentist's Office,34.689535,135.493871,Medium,8,9,9,7,5
50eb92ffe4b08fb4659783da,Chinese Restaurant 83da,Chinese Restaurant,34.681923,135.501037,High,6,7,7,8,7
50ebbf24e4b037ada60f77be,Coffee Shop 77be,Coffee Shop,34.684399,135.509563,High,7,4,6,6,9
50ecb14ce4b0872950b97547,Furniture / Home Store 7547,Furniture / Home Store,34.68397,135.511519,Medium,8,9,9,7,9
50ecccb3e4b0e13343fcde7f,Financial or Legal Service de7f,Financial or Legal Service,34.696972,135.507619,Medium,8,7,4,5,8
50ece3f7e4b0bb905cfa03e2,Korean Restaurant 03e2,Korean Restaurant,34.706884,135.513325,Medium,8,4,8,9,9
50ed123de4b0b107f0e0fb6b,Residential Building (Apartment / Condo) fb6b,Residential Building (Apartment / Condo),34.712918,135.470513,Medium,9,4,7,8,8
50ed20f1e4b02183139058bf,Convenience Store 58bf,Convenience Store,34.693932,135.496277,Low,9,7,8,6,4
50ed7f26e4b037265758bdfa,Japanese Restaurant bdfa,Japanese Restaurant,34.703491,135.501439,Medium,5,6,5,6,6
50ee138ce4b0bdf5166cab0d,Dentist's Office ab0d,Dentist's Office,34.683544,135.503799,High,6,4,5,7,7
50ee3339e4b00775a5eb1aad,Japanese Restaurant 1aad,Japanese Restaurant,34.700008,135.497208,High,9,8,4,9,9
50ee6ebbe4b03eefab08fa2c,Boutique fa2c,Boutique,34.689475,135.510349,Medium,4,4,6,4,7
50efa7a2e4b0c263ce3eb2e3,Dim Sum Restaurant b2e3,Dim Sum Restaurant,34.701842,135.496434,Medium,4,6,5,9,4
50efeac2e4b0bd114c76e49c,Travel Agency e49c,Travel Agency,34.701656,135.49535,High,9,5,8,6,9
50f028dee4b08420e2c1aa5f,Sake Bar aa5f,Sake Bar,34.704241,135.502388,High,6,8,7,5,9
50f08c27e4b0d13e6f9e8815,Coffee Shop 8815,Coffee Shop,34.706558,135.511511,Low,10,7,7,7,10
50f0d0dbe4b033e18a4c9a3c,Caf�� 9a3c,Caf��,34.693684,135.496072,High,9,7,6,4,4
50f104f5e4b036c5c44b126e,Restaurant 126e,Restaurant,34.709946,135.496703,High,6,5,4,9,8
50f12c7ae4b0599e457f50c5,Platform 50c5,Platform,34.680527,135.484733,High,9,4,6,5,4
50f12d0de4b0942377159318,Platform 9318,Platform,34.68917,135.475412,Low,6,8,7,8,8
50f13d59e4b094237776e00b,Bookstore e00b,Bookstore,34.703719,135.496086,High,5,4,7,6,7
50f15f90e4b067e9ea545700,Bus Station 5700,Bus Station,34.695834,135.487432,Medium,4,5,4,6,7
50f166bde4b0cc0e20c88790,Bar 8790,Bar,34.698044,135.49581,High,10,4,8,5,5
50f16c4de4b07fb59e344afb,Road 4afb,Road,34.698296,135.497239,High,7,8,6,8,7
50f20db3e4b0f74040e5d791,Automotive Shop d791,Automotive Shop,34.698624,135.47728,Low,8,7,8,4,5
50f22e9fe4b00237e8d423a9,Japanese Restaurant 23a9,Japanese Restaurant,34.703891,135.501384,Medium,7,7,5,9,9
50f286eee4b0476f9bb38e68,Home (private) 8e68,Home (private),34.680147,135.482776,High,6,7,4,8,4
50f28ccfe4b0e0c9dab575b8,Road 75b8,Road,34.690894,135.500555,Low,7,6,7,6,5
50f29b36e4b0476f9c2b9900,Sake Bar 9900,Sake Bar,34.697868,135.484802,High,10,4,5,4,5
50f2a343e4b0b237c390c8b1,BBQ Joint c8b1,BBQ Joint,34.697664,135.501867,Low,7,6,8,6,9
50f319cee4b0bbd1964169cd,Bar 69cd,Bar,34.707694,135.50848,Low,9,7,7,8,5
50f3d7a6e4b0dba1e70a8aca,Train Station 8aca,Train Station,34.703863,135.495612,Low,4,6,5,4,5
50f47d48e4b0bd869cc35848,Food & Drink Shop 5848,Food & Drink Shop,34.702681,135.49737,Medium,9,8,8,7,6
50f4af67e4b042a2fa2d31b0,Cemetery 31b0,Cemetery,34.695991,135.493338,Low,6,6,5,5,6
50f4df16e4b07da589c2f186,Steakhouse f186,Steakhouse,34.686234,135.497996,High,7,4,9,5,6
50f51306e4b04c8b3d2ef8e4,Bakery f8e4,Bakery,34.688769,135.51377,Low,8,5,4,5,4
50f54ee6e4b05cac15d83de7,Music Store 3de7,Music Store,34.696458,135.505232,High,4,5,4,5,5
50f6102ce4b09eff2aa25b34,Japanese Restaurant 5b34,Japanese Restaurant,34.686724,135.500072,Medium,7,8,9,4,5
50f62e93e4b0775f22c42ead,Department Store 2ead,Department Store,34.702375,135.497124,Medium,4,5,9,5,5
50f67428e4b09634c13eaef7,Library aef7,Library,34.697905,135.502576,Low,8,4,8,8,8
50f6899ae4b02d5a4bb5a97f,Chinese Restaurant a97f,Chinese Restaurant,34.696788,135.496876,High,8,7,4,4,5
50f76ea8e4b02f33eae64191,Japanese Restaurant 4191,Japanese Restaurant,34.693653,135.496026,Medium,4,9,8,6,4
50f774c2e4b0c5b2643434a1,Building 34a1,Building,34.704889,135.490835,Medium,6,9,7,5,5
50f79863e4b007bc86e6fc76,Community College fc76,Community College,34.70842,135.500793,Low,5,7,8,6,4
50f7cc62e4b0a76dd09bc18e,Nail Salon c18e,Nail Salon,34.703296,135.501936,Low,8,5,5,8,6
50f8adfae4b02deb157c355f,Office 355f,Office,34.695207,135.474911,Low,8,7,5,6,4
50f90564e4b036314685b17d,BBQ Joint b17d,BBQ Joint,34.702789,135.497964,High,5,8,6,5,4
50f92352e4b0099dc6f52d87,Caf�� 2d87,Caf��,34.697926,135.501904,Low,4,9,8,7,8
50f92538e4b0f0c81f97dc77,Japanese Restaurant dc77,Japanese Restaurant,34.689537,135.517043,Low,6,8,6,9,9
50f9cb3cd86c345cb97476bd,Train Station 76bd,Train Station,34.681199,135.500414,High,9,7,9,8,4
50fa2a33e4b04cffe9f04174,Jazz Club 4174,Jazz Club,34.700542,135.505996,High,6,6,4,8,7
50fa7900e4b052c59484b990,Road b990,Road,34.710031,135.505334,Low,5,8,9,8,6
50fbb2bae4b0b707d59714b4,Bookstore 14b4,Bookstore,34.699553,135.498987,High,6,7,9,7,7
50fbc5b1e4b05d912c456f56,Art Gallery 6f56,Art Gallery,34.706039,135.501083,High,4,5,5,9,7
50fcbbc5e4b0b74eb7813831,Indian Restaurant 3831,Indian Restaurant,34.705264,135.511025,Low,6,5,8,4,6
50fcce1fe4b0117435da5024,Ramen /  Noodle House 5024,Ramen /  Noodle House,34.697752,135.508035,High,4,10,5,3,9
50fd0843e4b02622c3f29baf,Platform 9baf,Platform,34.697577,135.512119,Low,4,4,8,6,6
50fd0891e4b063a3a0e7793b,Train Station 793b,Train Station,34.697844,135.511741,Low,8,4,4,7,9
50fd265ce4b0a676c9ae2933,Japanese Restaurant 2933,Japanese Restaurant,34.702792,135.499511,High,5,5,6,8,4
50fd3997e4b0d0487923aa3a,Gourmet Shop aa3a,Gourmet Shop,34.704647,135.498784,Low,9,5,8,8,4
50fd482ee4b07787df43fb2e,Spanish Restaurant fb2e,Spanish Restaurant,34.702367,135.500859,Medium,9,8,5,7,5
50fdce10e4b063a3a6695a3c,Train Station 5a3c,Train Station,34.697327,135.514053,High,9,7,8,5,4
50fe0466e4b039637521e98c,Caf�� e98c,Caf��,34.702777,135.494771,High,9,8,4,7,6
50fe0ae3e4b06b7ff2657547,Chinese Restaurant 7547,Chinese Restaurant,34.707391,135.506042,High,6,7,6,9,8
50fe16ebe4b0aa46c5b89688,Steakhouse 9688,Steakhouse,34.698141,135.499658,Low,8,9,5,8,6
50fe61f9e4b0096f9e6a453a,Japanese Restaurant 453a,Japanese Restaurant,34.705091,135.502375,Low,9,4,5,4,6
50fe6b04e4b052c5ae51cd79,General Entertainment cd79,General Entertainment,34.689989,135.497448,High,4,6,8,5,7
50fe9021e4b07b833fc74e48,Japanese Restaurant 4e48,Japanese Restaurant,34.68464,135.514882,Low,6,9,9,8,9
50ff1f7fe4b09ecf5e0fd2ce,Convenience Store d2ce,Convenience Store,34.688584,135.486509,Medium,4,8,9,4,4
50ff7c14e4b0e6ff2b818d43,Caf�� 8d43,Caf��,34.699443,135.485,Medium,4,9,4,5,9
50ffcb6ee4b0a032240e8c39,Sake Bar 8c39,Sake Bar,34.687607,135.515152,Medium,6,5,6,5,9
50ffe9cbe4b00caa7707b215,Japanese Restaurant b215,Japanese Restaurant,34.708525,135.512934,High,9,4,9,7,8
5100e7f4e4b01ca9b4acf42d,Hotel f42d,Hotel,34.708156,135.498443,Low,5,8,5,7,4
51024f71e4b08a4408aede27,Italian Restaurant de27,Italian Restaurant,34.687589,135.515367,High,5,4,6,5,5
51025a46d86c2c52ff7eb951,Cemetery b951,Cemetery,34.711888,135.488452,Medium,8,8,7,4,9
51026fe5e4b065f41b062dbd,Residential Building (Apartment / Condo) 2dbd,Residential Building (Apartment / Condo),34.702573,135.487991,Medium,8,7,4,4,4
51031a6fe4b0e721b7451756,Office 1756,Office,34.700132,135.498162,Medium,6,4,7,4,9
51036f68e4b05d0d2b89825d,Shrine 825d,Shrine,34.705542,135.498663,High,9,4,7,5,4
5103a210e4b02d11cdb09130,Sake Bar 9130,Sake Bar,34.695173,135.512608,High,9,8,6,6,8
51040556e4b0fb051e911ec8,Tourist Information Center 1ec8,Tourist Information Center,34.68146,135.517291,Medium,9,9,5,5,7
5104faffe4b0f07416b69640,Seafood Restaurant 9640,Seafood Restaurant,34.694792,135.528056,Medium,7,4,4,9,6
5105ef4fe4b0f86890d69b52,Diner 9b52,Diner,34.691181,135.493134,Low,4,9,7,7,4
5105f227e4b0f892315597dc,Korean Restaurant 97dc,Korean Restaurant,34.700092,135.497302,Low,6,9,7,9,6
5106278fe4b0571c1ebd3a9d,Gift Shop 3a9d,Gift Shop,34.702163,135.498084,Medium,7,9,6,6,6
51063316e4b073eba5004408,Japanese Restaurant 4408,Japanese Restaurant,34.695409,135.526171,Low,4,5,9,6,9
51067105e4b09faec9010c59,Bar 0c59,Bar,34.703447,135.502811,Medium,8,9,6,9,5
51076827e4b0ea9d3380c3e9,Snack Place c3e9,Snack Place,34.70656,135.49393,Medium,7,7,6,8,5
5108b271e4b0e6d0fb628ab2,Caf�� 8ab2,Caf��,34.704995,135.49112,Medium,7,8,8,7,6
5108dd02e4b09d1791da7f0f,Jewelry Store 7f0f,Jewelry Store,34.706623,135.499114,Low,4,7,6,5,6
5108e8c7e4b0d2e64bfe6644,Seafood Restaurant 6644,Seafood Restaurant,34.707392,135.513136,Medium,8,5,5,4,4
5109135ce4b099e89fdb6a7d,Diner 6a7d,Diner,34.704918,135.495672,Medium,7,6,7,4,8
51092fede4b07566df273213,Spa / Massage 3213,Spa / Massage,34.705138,135.503003,Low,4,6,8,7,7
5109a1e0e4b092f9c8835a78,Caf�� 5a78,Caf��,34.703293,135.499437,Medium,4,4,9,7,7
5109c4dfe4b0b3a5c4952e31,Japanese Restaurant 2e31,Japanese Restaurant,34.689411,135.494121,Low,5,6,5,5,7
5109d84ae4b051c965dc4a6e,Furniture / Home Store 4a6e,Furniture / Home Store,34.702099,135.498322,Medium,9,6,7,5,5
5109e8a7e4b070a109c47075,BBQ Joint 7075,BBQ Joint,34.699439,135.49373,Low,7,4,4,7,8
510a3acde4b039157d8014cf,Japanese Restaurant 14cf,Japanese Restaurant,34.696845,135.504248,High,8,4,6,9,5
510a3d39e4b0758bf56775c1,Moving Target 75c1,Moving Target,34.690533,135.520413,Medium,6,4,7,8,4
510aeb9ce4b0428ec59a7cc2,Road 7cc2,Road,34.68889,135.492262,Low,6,6,9,4,5
510b30c7e4b03350738ea052,Sushi Restaurant a052,Sushi Restaurant,34.70528,135.498764,High,6,5,5,7,4
510b3972e4b0a3ee3ca45cc3,Caf�� 5cc3,Caf��,34.681001,135.520246,Medium,4,5,7,6,6
510b53c6e4b0ce64f2b751f0,Caf�� 51f0,Caf��,34.706227,135.493601,Low,4,5,7,7,6
510b9ed8e4b0ab8890cfd2a5,Climbing Gym d2a5,Climbing Gym,34.695833,135.529521,Low,6,8,8,5,8
510bcd53e4b04d5b9fed0728,Cocktail Bar 0728,Cocktail Bar,34.708289,135.498277,High,9,8,3,4,9
510bf06fe4b00423cd4e328c,Nightclub 328c,Nightclub,34.705837,135.503911,Medium,6,6,5,4,9
510c9512e4b0ae0244738f84,Ramen /  Noodle House 8f84,Ramen /  Noodle House,34.704244,135.501694,Low,5,7,8,5,5
510ca063e4b045d3376b3d5e,French Restaurant 3d5e,French Restaurant,34.697802,135.498805,High,5,6,6,4,6
510cb804e4b039abbe6a2bb3,Miscellaneous Shop 2bb3,Miscellaneous Shop,34.719698,135.484492,High,8,4,9,5,8
510ccacfe4b0c180bcac1410,Caf�� 1410,Caf��,34.683371,135.504156,Low,8,4,5,4,7
510cdb1ee4b0a910c4f34efa,Road 4efa,Road,34.703697,135.500318,Medium,7,4,5,5,6
510cf91ce4b0a47ab4c4a7a5,Italian Restaurant a7a5,Italian Restaurant,34.701862,135.504118,High,8,4,8,8,7
510e29b9e4b039abc911682f,Dessert Shop 682f,Dessert Shop,34.705643,135.495911,Medium,7,9,4,9,4
510e3008e4b0ee658b45cfbf,Japanese Restaurant cfbf,Japanese Restaurant,34.7072,135.526101,Low,5,4,5,5,4
510f88ede4b01d20f7f56887,BBQ Joint 6887,BBQ Joint,34.699215,135.503234,Low,5,8,5,8,8
5111a9cce4b0042c1612f8b7,Train Station f8b7,Train Station,34.702374,135.496565,Low,8,6,9,6,5
5111aea9e4b0042c1631c15d,Dentist's Office c15d,Dentist's Office,34.690292,135.517639,Low,9,9,9,4,5
5111ce7be4b0117f56e88c6a,Sake Bar 8c6a,Sake Bar,34.698926,135.490292,High,8,9,8,7,9
5111e652e4b01f707c1706d1,Platform 06d1,Platform,34.702342,135.496532,High,9,7,5,6,8
5112213ae4b0eb359ef838b8,Road 38b8,Road,34.685347,135.497034,Medium,6,5,6,7,9
51122265e4b09cd00182d54c,Office d54c,Office,34.689886,135.495428,Medium,9,8,5,9,5
5112ed47e412d7235f37953b,Snack Place 953b,Snack Place,34.685575,135.507345,Low,4,8,5,6,6
51134707e4b04cdee4d8fdcf,Wings Joint fdcf,Wings Joint,34.719422,135.477087,Medium,6,6,5,7,8
51137e87e4b0f992e6be90a7,Chinese Restaurant 90a7,Chinese Restaurant,34.682364,135.511572,Low,6,5,9,9,5
51138ca1e4b0fcaa60ef9fb1,Japanese Restaurant 9fb1,Japanese Restaurant,34.702344,135.516187,High,6,4,5,8,8
51138fbae4b0cde6df9a4793,Embassy / Consulate 4793,Embassy / Consulate,34.690125,135.487964,High,4,9,9,5,4
51146e60e4b07e19b53dc6ba,Sporting Goods Shop c6ba,Sporting Goods Shop,34.697558,135.48916,Low,5,5,4,9,7
5114836fe4b015c9fe1ad635,Gas Station / Garage d635,Gas Station / Garage,34.687755,135.507718,Low,6,6,6,4,5
